"wordrep"	"letters"	"word_accuracy"	"best_match"	"str_distance"	"correct_word_length"	"proportion_letter_correct"	"iksis"	"responses"	"suppression"	"subject"
"274"	"to"	"t"	1	"to"	0	2	1	216	"t"	"Normal"	"p10crandom.txt"
"275"	"to"	"o"	1	"to"	0	2	1	168	"o"	"Normal"	"p10crandom.txt"
"276"	"train"	"t"	1	"train"	0	5	1	168	"t"	"Normal"	"p10crandom.txt"
"277"	"train"	"r"	1	"train"	0	5	1	128	"r"	"Normal"	"p10crandom.txt"
"278"	"train"	"a"	1	"train"	0	5	1	288	"a"	"Normal"	"p10crandom.txt"
"279"	"train"	"i"	1	"train"	0	5	1	144	"i"	"Normal"	"p10crandom.txt"
"280"	"train"	"n"	1	"train"	0	5	1	192	"n"	"Normal"	"p10crandom.txt"
"281"	"the"	"t"	1	"the"	0	3	1	112	"t"	"Normal"	"p10crandom.txt"
"282"	"the"	"h"	1	"the"	0	3	1	120	"h"	"Normal"	"p10crandom.txt"
"283"	"the"	"e"	1	"the"	0	3	1	72	"e"	"Normal"	"p10crandom.txt"
"284"	"dogs"	"d"	1	"dogs"	0	4	1	928	"d"	"Normal"	"p10crandom.txt"
"285"	"dogs"	"o"	1	"dogs"	0	4	1	160	"o"	"Normal"	"p10crandom.txt"
"286"	"dogs"	"g"	1	"dogs"	0	4	1	96	"g"	"Normal"	"p10crandom.txt"
"287"	"dogs"	"s"	1	"dogs"	0	4	1	784	"s"	"Normal"	"p10crandom.txt"
"288"	"themseleves."	"t"	0	"themselves."	1	11	0.909090909090909	112	"t"	"Normal"	"p10crandom.txt"
"289"	"themseleves."	"h"	0	"themselves."	1	11	0.909090909090909	112	"h"	"Normal"	"p10crandom.txt"
"290"	"themseleves."	"e"	0	"themselves."	1	11	0.909090909090909	113	"e"	"Normal"	"p10crandom.txt"
"291"	"themseleves."	"m"	0	"themselves."	1	11	0.909090909090909	143	"m"	"Normal"	"p10crandom.txt"
"292"	"themseleves."	"s"	0	"themselves."	1	11	0.909090909090909	264	"s"	"Normal"	"p10crandom.txt"
"293"	"themseleves."	"e"	0	"themselves."	1	11	0.909090909090909	176	"e"	"Normal"	"p10crandom.txt"
"294"	"themseleves."	"l"	0	"themselves."	1	11	0.909090909090909	152	"l"	"Normal"	"p10crandom.txt"
"295"	"themseleves."	"e"	0	"themselves."	1	11	0.909090909090909	392	"e"	"Normal"	"p10crandom.txt"
"296"	"themseleves."	"v"	0	"themselves."	1	11	0.909090909090909	1336	"v"	"Normal"	"p10crandom.txt"
"297"	"themseleves."	"e"	0	"themselves."	1	11	0.909090909090909	64	"e"	"Normal"	"p10crandom.txt"
"298"	"themseleves."	"s"	0	"themselves."	1	11	0.909090909090909	200	"s"	"Normal"	"p10crandom.txt"
"299"	"themseleves."	"."	0	"themselves."	1	11	0.909090909090909	784	"."	"Normal"	"p10crandom.txt"
"300"	"It"	"I"	1	"It"	0	2	1	368	"I"	"Normal"	"p10crandom.txt"
"301"	"It"	"t"	1	"It"	0	2	1	128	"t"	"Normal"	"p10crandom.txt"
"302"	"talso"	"t"	0	"also"	1	4	0.75	95	"t"	"Normal"	"p10crandom.txt"
"303"	"talso"	"a"	0	"also"	1	4	0.75	224	"a"	"Normal"	"p10crandom.txt"
"304"	"talso"	"l"	0	"also"	1	4	0.75	152	"l"	"Normal"	"p10crandom.txt"
"305"	"talso"	"s"	0	"also"	1	4	0.75	80	"s"	"Normal"	"p10crandom.txt"
"306"	"talso"	"o"	0	"also"	1	4	0.75	112	"o"	"Normal"	"p10crandom.txt"
"307"	"means"	"m"	1	"means"	0	5	1	185	"m"	"Normal"	"p10crandom.txt"
"308"	"means"	"e"	1	"means"	0	5	1	55	"e"	"Normal"	"p10crandom.txt"
"309"	"means"	"a"	1	"means"	0	5	1	248	"a"	"Normal"	"p10crandom.txt"
"310"	"means"	"n"	1	"means"	0	5	1	128	"n"	"Normal"	"p10crandom.txt"
"311"	"means"	"s"	1	"means"	0	5	1	400	"s"	"Normal"	"p10crandom.txt"
"312"	"that"	"t"	1	"that"	0	4	1	119	"t"	"Normal"	"p10crandom.txt"
"313"	"that"	"h"	1	"that"	0	4	1	144	"h"	"Normal"	"p10crandom.txt"
"314"	"that"	"a"	1	"that"	0	4	1	160	"a"	"Normal"	"p10crandom.txt"
"315"	"that"	"t"	1	"that"	0	4	1	120	"t"	"Normal"	"p10crandom.txt"
"316"	"they"	"t"	1	"they"	0	4	1	112	"t"	"Normal"	"p10crandom.txt"
"317"	"they"	"h"	1	"they"	0	4	1	168	"h"	"Normal"	"p10crandom.txt"
"318"	"they"	"e"	1	"they"	0	4	1	73	"e"	"Normal"	"p10crandom.txt"
"319"	"they"	"y"	1	"they"	0	4	1	95	"y"	"Normal"	"p10crandom.txt"
"320"	"do"	"d"	1	"do"	0	2	1	488	"d"	"Normal"	"p10crandom.txt"
"321"	"do"	"o"	1	"do"	0	2	1	464	"o"	"Normal"	"p10crandom.txt"
"322"	"not"	"n"	1	"not"	0	3	1	216	"n"	"Normal"	"p10crandom.txt"
"323"	"not"	"o"	1	"not"	0	3	1	152	"o"	"Normal"	"p10crandom.txt"
"324"	"not"	"t"	1	"not"	0	3	1	112	"t"	"Normal"	"p10crandom.txt"
"325"	"ewaste"	"e"	0	"waste"	1	5	0.8	161	"e"	"Normal"	"p10crandom.txt"
"326"	"ewaste"	"w"	0	"waste"	1	5	0.8	647	"w"	"Normal"	"p10crandom.txt"
"327"	"ewaste"	"a"	0	"waste"	1	5	0.8	376	"a"	"Normal"	"p10crandom.txt"
"328"	"ewaste"	"s"	0	"waste"	1	5	0.8	88	"s"	"Normal"	"p10crandom.txt"
"329"	"ewaste"	"t"	0	"waste"	1	5	0.8	696	"t"	"Normal"	"p10crandom.txt"
"330"	"ewaste"	"e"	0	"waste"	1	5	0.8	72	"e"	"Normal"	"p10crandom.txt"
"331"	"valuable"	"v"	1	"valuable"	0	8	1	576	"v"	"Normal"	"p10crandom.txt"
"332"	"valuable"	"a"	1	"valuable"	0	8	1	64	"a"	"Normal"	"p10crandom.txt"
"333"	"valuable"	"l"	1	"valuable"	0	8	1	352	"l"	"Normal"	"p10crandom.txt"
"334"	"valuable"	"u"	1	"valuable"	0	8	1	560	"u"	"Normal"	"p10crandom.txt"
"335"	"valuable"	"a"	1	"valuable"	0	8	1	96	"a"	"Normal"	"p10crandom.txt"
"336"	"valuable"	"b"	1	"valuable"	0	8	1	144	"b"	"Normal"	"p10crandom.txt"
"337"	"valuable"	"l"	1	"valuable"	0	8	1	440	"l"	"Normal"	"p10crandom.txt"
"338"	"valuable"	"e"	1	"valuable"	0	8	1	120	"e"	"Normal"	"p10crandom.txt"
"339"	"time"	"t"	1	"time"	0	4	1	320	"t"	"Normal"	"p10crandom.txt"
"340"	"time"	"i"	1	"time"	0	4	1	144	"i"	"Normal"	"p10crandom.txt"
"341"	"time"	"m"	1	"time"	0	4	1	208	"m"	"Normal"	"p10crandom.txt"
"342"	"time"	"e"	1	"time"	0	4	1	72	"e"	"Normal"	"p10crandom.txt"
"343"	"on"	"o"	1	"on"	0	2	1	104	"o"	"Normal"	"p10crandom.txt"
"344"	"on"	"n"	1	"on"	0	2	1	208	"n"	"Normal"	"p10crandom.txt"
"345"	"a"	"a"	1	"a"	0	1	1	760	"a"	"Normal"	"p10crandom.txt"
"346"	"dog"	"d"	1	"dog"	0	3	1	920	"d"	"Normal"	"p10crandom.txt"
"347"	"dog"	"o"	1	"dog"	0	3	1	128	"o"	"Normal"	"p10crandom.txt"
"348"	"dog"	"g"	1	"dog"	0	3	1	88	"g"	"Normal"	"p10crandom.txt"
"349"	"that"	"t"	1	"that"	0	4	1	128	"t"	"Normal"	"p10crandom.txt"
"350"	"that"	"h"	1	"that"	0	4	1	72	"h"	"Normal"	"p10crandom.txt"
"351"	"that"	"a"	1	"that"	0	4	1	224	"a"	"Normal"	"p10crandom.txt"
"352"	"that"	"t"	1	"that"	0	4	1	136	"t"	"Normal"	"p10crandom.txt"
"353"	"may"	"m"	1	"may"	0	3	1	304	"m"	"Normal"	"p10crandom.txt"
"354"	"may"	"a"	1	"may"	0	3	1	392	"a"	"Normal"	"p10crandom.txt"
"355"	"may"	"y"	1	"may"	0	3	1	144	"y"	"Normal"	"p10crandom.txt"
"356"	"not"	"n"	1	"not"	0	3	1	232	"n"	"Normal"	"p10crandom.txt"
"357"	"not"	"o"	1	"not"	0	3	1	153	"o"	"Normal"	"p10crandom.txt"
"358"	"not"	"t"	1	"not"	0	3	1	751	"t"	"Normal"	"p10crandom.txt"
"359"	"turnm"	"t"	0	"turn"	1	4	0.75	272	"t"	"Normal"	"p10crandom.txt"
"360"	"turnm"	"u"	0	"turn"	1	4	0.75	80	"u"	"Normal"	"p10crandom.txt"
"361"	"turnm"	"r"	0	"turn"	1	4	0.75	119	"r"	"Normal"	"p10crandom.txt"
"362"	"turnm"	"n"	0	"turn"	1	4	0.75	169	"n"	"Normal"	"p10crandom.txt"
"363"	"turnm"	"m"	0	"turn"	1	4	0.75	24	"m"	"Normal"	"p10crandom.txt"
"364"	"oiut"	"o"	0	"out"	1	3	0.666666666666667	143	"o"	"Normal"	"p10crandom.txt"
"365"	"oiut"	"i"	0	"out"	1	3	0.666666666666667	144	"i"	"Normal"	"p10crandom.txt"
"366"	"oiut"	"u"	0	"out"	1	3	0.666666666666667	8	"u"	"Normal"	"p10crandom.txt"
"367"	"oiut"	"t"	0	"out"	1	3	0.666666666666667	120	"t"	"Normal"	"p10crandom.txt"
"368"	"to"	"t"	1	"to"	0	2	1	1192	"t"	"Normal"	"p10crandom.txt"
"369"	"to"	"o"	1	"to"	0	2	1	103	"o"	"Normal"	"p10crandom.txt"
"370"	"be"	"b"	1	"be"	0	2	1	192	"b"	"Normal"	"p10crandom.txt"
"371"	"be"	"e"	1	"be"	0	2	1	81	"e"	"Normal"	"p10crandom.txt"
"372"	"successful"	"s"	1	"successful"	0	10	1	808	"s"	"Normal"	"p10crandom.txt"
"373"	"successful"	"u"	1	"successful"	0	10	1	120	"u"	"Normal"	"p10crandom.txt"
"374"	"successful"	"c"	1	"successful"	0	10	1	136	"c"	"Normal"	"p10crandom.txt"
"375"	"successful"	"c"	1	"successful"	0	10	1	288	"c"	"Normal"	"p10crandom.txt"
"376"	"successful"	"e"	1	"successful"	0	10	1	208	"e"	"Normal"	"p10crandom.txt"
"377"	"successful"	"s"	1	"successful"	0	10	1	256	"s"	"Normal"	"p10crandom.txt"
"378"	"successful"	"s"	1	"successful"	0	10	1	160	"s"	"Normal"	"p10crandom.txt"
"379"	"successful"	"f"	1	"successful"	0	10	1	496	"f"	"Normal"	"p10crandom.txt"
"380"	"successful"	"u"	1	"successful"	0	10	1	112	"u"	"Normal"	"p10crandom.txt"
"381"	"successful"	"l"	1	"successful"	0	10	1	505	"l"	"Normal"	"p10crandom.txt"
"382"	"worfer."	"w"	0	"worker."	1	7	0.857142857142857	240	"w"	"Normal"	"p10crandom.txt"
"383"	"worfer."	"o"	0	"worker."	1	7	0.857142857142857	176	"o"	"Normal"	"p10crandom.txt"
"384"	"worfer."	"r"	0	"worker."	1	7	0.857142857142857	593	"r"	"Normal"	"p10crandom.txt"
"385"	"worfer."	"f"	0	"worker."	1	7	0.857142857142857	231	"f"	"Normal"	"p10crandom.txt"
"386"	"worfer."	"e"	0	"worker."	1	7	0.857142857142857	216	"e"	"Normal"	"p10crandom.txt"
"387"	"worfer."	"r"	0	"worker."	1	7	0.857142857142857	88	"r"	"Normal"	"p10crandom.txt"
"388"	"worfer."	"."	0	"worker."	1	7	0.857142857142857	473	"."	"Normal"	"p10crandom.txt"
"389"	"Many"	"M"	1	"Many"	0	4	1	232	"M"	"Normal"	"p10crandom.txt"
"390"	"Many"	"a"	1	"Many"	0	4	1	176	"a"	"Normal"	"p10crandom.txt"
"391"	"Many"	"n"	1	"Many"	0	4	1	233	"n"	"Normal"	"p10crandom.txt"
"392"	"Many"	"y"	1	"Many"	0	4	1	223	"y"	"Normal"	"p10crandom.txt"
"393"	"farmers"	"f"	1	"farmers"	0	7	1	408	"f"	"Normal"	"p10crandom.txt"
"394"	"farmers"	"a"	1	"farmers"	0	7	1	241	"a"	"Normal"	"p10crandom.txt"
"395"	"farmers"	"r"	1	"farmers"	0	7	1	191	"r"	"Normal"	"p10crandom.txt"
"396"	"farmers"	"m"	1	"farmers"	0	7	1	144	"m"	"Normal"	"p10crandom.txt"
"397"	"farmers"	"e"	1	"farmers"	0	7	1	120	"e"	"Normal"	"p10crandom.txt"
"398"	"farmers"	"r"	1	"farmers"	0	7	1	96	"r"	"Normal"	"p10crandom.txt"
"399"	"farmers"	"s"	1	"farmers"	0	7	1	208	"s"	"Normal"	"p10crandom.txt"
"400"	"finf"	"f"	0	"find"	1	4	0.75	176	"f"	"Normal"	"p10crandom.txt"
"401"	"finf"	"i"	0	"find"	1	4	0.75	208	"i"	"Normal"	"p10crandom.txt"
"402"	"finf"	"n"	0	"find"	1	4	0.75	192	"n"	"Normal"	"p10crandom.txt"
"403"	"finf"	"f"	0	"find"	1	4	0.75	56	"f"	"Normal"	"p10crandom.txt"
"404"	"that"	"t"	1	"that"	0	4	1	153	"t"	"Normal"	"p10crandom.txt"
"405"	"that"	"h"	1	"that"	0	4	1	503	"h"	"Normal"	"p10crandom.txt"
"406"	"that"	"a"	1	"that"	0	4	1	176	"a"	"Normal"	"p10crandom.txt"
"407"	"that"	"t"	1	"that"	0	4	1	72	"t"	"Normal"	"p10crandom.txt"
"408"	"the"	"t"	1	"the"	0	3	1	152	"t"	"Normal"	"p10crandom.txt"
"409"	"the"	"h"	1	"the"	0	3	1	176	"h"	"Normal"	"p10crandom.txt"
"410"	"the"	"e"	1	"the"	0	3	1	80	"e"	"Normal"	"p10crandom.txt"
"411"	"cost"	"c"	1	"cost"	0	4	1	368	"c"	"Normal"	"p10crandom.txt"
"412"	"cost"	"o"	1	"cost"	0	4	1	104	"o"	"Normal"	"p10crandom.txt"
"413"	"cost"	"s"	1	"cost"	0	4	1	145	"s"	"Normal"	"p10crandom.txt"
"414"	"cost"	"t"	1	"cost"	0	4	1	135	"t"	"Normal"	"p10crandom.txt"
"415"	"of"	"o"	1	"of"	0	2	1	680	"o"	"Normal"	"p10crandom.txt"
"416"	"of"	"f"	1	"of"	0	2	1	105	"f"	"Normal"	"p10crandom.txt"
"417"	"such"	"s"	1	"such"	0	4	1	208	"s"	"Normal"	"p10crandom.txt"
"418"	"such"	"u"	1	"such"	0	4	1	168	"u"	"Normal"	"p10crandom.txt"
"419"	"such"	"c"	1	"such"	0	4	1	48	"c"	"Normal"	"p10crandom.txt"
"420"	"such"	"h"	1	"such"	0	4	1	208	"h"	"Normal"	"p10crandom.txt"
"421"	"a"	"a"	1	"a"	0	1	1	184	"a"	"Normal"	"p10crandom.txt"
"422"	"dog"	"d"	1	"dog"	0	3	1	640	"d"	"Normal"	"p10crandom.txt"
"423"	"dog"	"o"	1	"dog"	0	3	1	168	"o"	"Normal"	"p10crandom.txt"
"424"	"dog"	"g"	1	"dog"	0	3	1	72	"g"	"Normal"	"p10crandom.txt"
"425"	"is"	"i"	1	"is"	0	2	1	136	"i"	"Normal"	"p10crandom.txt"
"426"	"is"	"s"	1	"is"	0	2	1	96	"s"	"Normal"	"p10crandom.txt"
"427"	"well"	"w"	1	"well"	0	4	1	152	"w"	"Normal"	"p10crandom.txt"
"428"	"well"	"e"	1	"well"	0	4	1	80	"e"	"Normal"	"p10crandom.txt"
"429"	"well"	"l"	1	"well"	0	4	1	152	"l"	"Normal"	"p10crandom.txt"
"430"	"well"	"l"	1	"well"	0	4	1	160	"l"	"Normal"	"p10crandom.txt"
"431"	"wotrth"	"w"	0	"worth"	1	5	0.8	672	"w"	"Normal"	"p10crandom.txt"
"432"	"wotrth"	"o"	0	"worth"	1	5	0.8	136	"o"	"Normal"	"p10crandom.txt"
"433"	"wotrth"	"t"	0	"worth"	1	5	0.8	128	"t"	"Normal"	"p10crandom.txt"
"434"	"wotrth"	"r"	0	"worth"	1	5	0.8	1137	"r"	"Normal"	"p10crandom.txt"
"435"	"wotrth"	"t"	0	"worth"	1	5	0.8	175	"t"	"Normal"	"p10crandom.txt"
"436"	"wotrth"	"h"	0	"worth"	1	5	0.8	96	"h"	"Normal"	"p10crandom.txt"
"437"	"it."	"i"	1	"it."	0	3	1	200	"i"	"Normal"	"p10crandom.txt"
"438"	"it."	"t"	1	"it."	0	3	1	97	"t"	"Normal"	"p10crandom.txt"
"439"	"it."	"."	1	"it."	0	3	1	551	"."	"Normal"	"p10crandom.txt"
"440"	"Even"	"E"	1	"Even"	0	4	1	657	"E"	"Normal"	"p10crandom.txt"
"441"	"Even"	"v"	1	"Even"	0	4	1	215	"v"	"Normal"	"p10crandom.txt"
"442"	"Even"	"e"	1	"Even"	0	4	1	248	"e"	"Normal"	"p10crandom.txt"
"443"	"Even"	"n"	1	"Even"	0	4	1	145	"n"	"Normal"	"p10crandom.txt"
"444"	"good"	"g"	1	"good"	0	4	1	384	"g"	"Normal"	"p10crandom.txt"
"445"	"good"	"o"	1	"good"	0	4	1	247	"o"	"Normal"	"p10crandom.txt"
"446"	"good"	"o"	1	"good"	0	4	1	145	"o"	"Normal"	"p10crandom.txt"
"447"	"good"	"d"	1	"good"	0	4	1	32	"d"	"Normal"	"p10crandom.txt"
"448"	"traual"	"t"	0	"trial"	2	5	0.6	704	"t"	"Normal"	"p10crandom.txt"
"449"	"traual"	"r"	0	"trial"	2	5	0.6	96	"r"	"Normal"	"p10crandom.txt"
"450"	"traual"	"a"	0	"trial"	2	5	0.6	368	"a"	"Normal"	"p10crandom.txt"
"451"	"traual"	"u"	0	"trial"	2	5	0.6	168	"u"	"Normal"	"p10crandom.txt"
"452"	"traual"	"a"	0	"trial"	2	5	0.6	1992	"a"	"Normal"	"p10crandom.txt"
"453"	"traual"	"l"	0	"trial"	2	5	0.6	128	"l"	"Normal"	"p10crandom.txt"
"454"	"dogs"	"d"	1	"dogs"	0	4	1	641	"d"	"Normal"	"p10crandom.txt"
"455"	"dogs"	"o"	1	"dogs"	0	4	1	159	"o"	"Normal"	"p10crandom.txt"
"456"	"dogs"	"g"	1	"dogs"	0	4	1	104	"g"	"Normal"	"p10crandom.txt"
"457"	"dogs"	"s"	1	"dogs"	0	4	1	248	"s"	"Normal"	"p10crandom.txt"
"458"	"sometimes"	"s"	1	"sometimes"	0	9	1	272	"s"	"Normal"	"p10crandom.txt"
"459"	"sometimes"	"o"	1	"sometimes"	0	9	1	104	"o"	"Normal"	"p10crandom.txt"
"460"	"sometimes"	"m"	1	"sometimes"	0	9	1	152	"m"	"Normal"	"p10crandom.txt"
"461"	"sometimes"	"e"	1	"sometimes"	0	9	1	56	"e"	"Normal"	"p10crandom.txt"
"462"	"sometimes"	"t"	1	"sometimes"	0	9	1	200	"t"	"Normal"	"p10crandom.txt"
"463"	"sometimes"	"i"	1	"sometimes"	0	9	1	136	"i"	"Normal"	"p10crandom.txt"
"464"	"sometimes"	"m"	1	"sometimes"	0	9	1	201	"m"	"Normal"	"p10crandom.txt"
"465"	"sometimes"	"e"	1	"sometimes"	0	9	1	95	"e"	"Normal"	"p10crandom.txt"
"466"	"sometimes"	"s"	1	"sometimes"	0	9	1	224	"s"	"Normal"	"p10crandom.txt"
"467"	"change"	"c"	1	"change"	0	6	1	120	"c"	"Normal"	"p10crandom.txt"
"468"	"change"	"h"	1	"change"	0	6	1	104	"h"	"Normal"	"p10crandom.txt"
"469"	"change"	"a"	1	"change"	0	6	1	144	"a"	"Normal"	"p10crandom.txt"
"470"	"change"	"n"	1	"change"	0	6	1	104	"n"	"Normal"	"p10crandom.txt"
"471"	"change"	"g"	1	"change"	0	6	1	152	"g"	"Normal"	"p10crandom.txt"
"472"	"change"	"e"	1	"change"	0	6	1	88	"e"	"Normal"	"p10crandom.txt"
"473"	"ownershuip,"	"o"	0	"ownership,"	1	10	0.9	1081	"o"	"Normal"	"p10crandom.txt"
"474"	"ownershuip,"	"w"	0	"ownership,"	1	10	0.9	103	"w"	"Normal"	"p10crandom.txt"
"475"	"ownershuip,"	"n"	0	"ownership,"	1	10	0.9	448	"n"	"Normal"	"p10crandom.txt"
"476"	"ownershuip,"	"e"	0	"ownership,"	1	10	0.9	304	"e"	"Normal"	"p10crandom.txt"
"477"	"ownershuip,"	"r"	0	"ownership,"	1	10	0.9	72	"r"	"Normal"	"p10crandom.txt"
"478"	"ownershuip,"	"s"	0	"ownership,"	1	10	0.9	232	"s"	"Normal"	"p10crandom.txt"
"479"	"ownershuip,"	"h"	0	"ownership,"	1	10	0.9	176	"h"	"Normal"	"p10crandom.txt"
"480"	"ownershuip,"	"u"	0	"ownership,"	1	10	0.9	545	"u"	"Normal"	"p10crandom.txt"
"481"	"ownershuip,"	"i"	0	"ownership,"	1	10	0.9	888	"i"	"Normal"	"p10crandom.txt"
"482"	"ownershuip,"	"p"	0	"ownership,"	1	10	0.9	183	"p"	"Normal"	"p10crandom.txt"
"483"	"ownershuip,"	","	0	"ownership,"	1	10	0.9	1097	","	"Normal"	"p10crandom.txt"
"484"	"but"	"b"	1	"but"	0	3	1	296	"b"	"Normal"	"p10crandom.txt"
"485"	"but"	"u"	1	"but"	0	3	1	72	"u"	"Normal"	"p10crandom.txt"
"486"	"but"	"t"	1	"but"	0	3	1	105	"t"	"Normal"	"p10crandom.txt"
"487"	"tehe"	"t"	0	"the"	1	3	0.666666666666667	248	"t"	"Normal"	"p10crandom.txt"
"488"	"tehe"	"e"	0	"the"	1	3	0.666666666666667	208	"e"	"Normal"	"p10crandom.txt"
"489"	"tehe"	"h"	0	"the"	1	3	0.666666666666667	753	"h"	"Normal"	"p10crandom.txt"
"490"	"tehe"	"e"	0	"the"	1	3	0.666666666666667	535	"e"	"Normal"	"p10crandom.txt"
"491"	"prices"	"p"	1	"prices"	0	6	1	239	"p"	"Normal"	"p10crandom.txt"
"492"	"prices"	"r"	1	"prices"	0	6	1	112	"r"	"Normal"	"p10crandom.txt"
"493"	"prices"	"i"	1	"prices"	0	6	1	192	"i"	"Normal"	"p10crandom.txt"
"494"	"prices"	"c"	1	"prices"	0	6	1	209	"c"	"Normal"	"p10crandom.txt"
"495"	"prices"	"e"	1	"prices"	0	6	1	103	"e"	"Normal"	"p10crandom.txt"
"496"	"prices"	"s"	1	"prices"	0	6	1	232	"s"	"Normal"	"p10crandom.txt"
"497"	"are"	"a"	1	"are"	0	3	1	104	"a"	"Normal"	"p10crandom.txt"
"498"	"are"	"r"	1	"are"	0	3	1	296	"r"	"Normal"	"p10crandom.txt"
"499"	"are"	"e"	1	"are"	0	3	1	81	"e"	"Normal"	"p10crandom.txt"
"500"	"bvery"	"b"	0	"very"	1	4	0.75	376	"b"	"Normal"	"p10crandom.txt"
"501"	"bvery"	"v"	0	"very"	1	4	0.75	800	"v"	"Normal"	"p10crandom.txt"
"502"	"bvery"	"e"	0	"very"	1	4	0.75	144	"e"	"Normal"	"p10crandom.txt"
"503"	"bvery"	"r"	0	"very"	1	4	0.75	56	"r"	"Normal"	"p10crandom.txt"
"504"	"bvery"	"y"	0	"very"	1	4	0.75	192	"y"	"Normal"	"p10crandom.txt"
"505"	"high."	"h"	1	"high."	0	5	1	208	"h"	"Normal"	"p10crandom.txt"
"506"	"high."	"i"	1	"high."	0	5	1	80	"i"	"Normal"	"p10crandom.txt"
"507"	"high."	"g"	1	"high."	0	5	1	144	"g"	"Normal"	"p10crandom.txt"
"508"	"high."	"h"	1	"high."	0	5	1	128	"h"	"Normal"	"p10crandom.txt"
"509"	"high."	"."	1	"high."	0	5	1	1064	"."	"Normal"	"p10crandom.txt"
"2100"	"bbBorder"	"b"	0	"Border"	2	6	0.666666666666667	296	"b"	"RandLetter"	"p10crandom.txt"
"3100"	"bbBorder"	"b"	0	"Border"	2	6	0.666666666666667	584	"b"	"RandLetter"	"p10crandom.txt"
"4100"	"bbBorder"	"B"	0	"Border"	2	6	0.666666666666667	313	"B"	"RandLetter"	"p10crandom.txt"
"513"	"bbBorder"	"o"	0	"Border"	2	6	0.666666666666667	183	"o"	"RandLetter"	"p10crandom.txt"
"610"	"bbBorder"	"r"	0	"Border"	2	6	0.666666666666667	136	"r"	"RandLetter"	"p10crandom.txt"
"710"	"bbBorder"	"d"	0	"Border"	2	6	0.666666666666667	336	"d"	"RandLetter"	"p10crandom.txt"
"810"	"bbBorder"	"e"	0	"Border"	2	6	0.666666666666667	192	"e"	"RandLetter"	"p10crandom.txt"
"910"	"bbBorder"	"r"	0	"Border"	2	6	0.666666666666667	128	"r"	"RandLetter"	"p10crandom.txt"
"1010"	"Collie"	"C"	1	"Collie"	0	6	1	280	"C"	"RandLetter"	"p10crandom.txt"
"1110"	"Collie"	"o"	1	"Collie"	0	6	1	176	"o"	"RandLetter"	"p10crandom.txt"
"1210"	"Collie"	"l"	1	"Collie"	0	6	1	184	"l"	"RandLetter"	"p10crandom.txt"
"1310"	"Collie"	"l"	1	"Collie"	0	6	1	137	"l"	"RandLetter"	"p10crandom.txt"
"1410"	"Collie"	"i"	1	"Collie"	0	6	1	167	"i"	"RandLetter"	"p10crandom.txt"
"1510"	"Collie"	"e"	1	"Collie"	0	6	1	120	"e"	"RandLetter"	"p10crandom.txt"
"1610"	"is"	"i"	1	"is"	0	2	1	456	"i"	"RandLetter"	"p10crandom.txt"
"1710"	"is"	"s"	1	"is"	0	2	1	80	"s"	"RandLetter"	"p10crandom.txt"
"1810"	"never"	"n"	1	"never"	0	5	1	448	"n"	"RandLetter"	"p10crandom.txt"
"1910"	"never"	"e"	1	"never"	0	5	1	104	"e"	"RandLetter"	"p10crandom.txt"
"2010"	"never"	"v"	1	"never"	0	5	1	128	"v"	"RandLetter"	"p10crandom.txt"
"2110"	"never"	"e"	1	"never"	0	5	1	112	"e"	"RandLetter"	"p10crandom.txt"
"2210"	"never"	"r"	1	"never"	0	5	1	160	"r"	"RandLetter"	"p10crandom.txt"
"2310"	"happier"	"h"	1	"happier"	0	7	1	432	"h"	"RandLetter"	"p10crandom.txt"
"2410"	"happier"	"a"	1	"happier"	0	7	1	80	"a"	"RandLetter"	"p10crandom.txt"
"2510"	"happier"	"p"	1	"happier"	0	7	1	297	"p"	"RandLetter"	"p10crandom.txt"
"2610"	"happier"	"p"	1	"happier"	0	7	1	151	"p"	"RandLetter"	"p10crandom.txt"
"2710"	"happier"	"i"	1	"happier"	0	7	1	768	"i"	"RandLetter"	"p10crandom.txt"
"2810"	"happier"	"e"	1	"happier"	0	7	1	216	"e"	"RandLetter"	"p10crandom.txt"
"2910"	"happier"	"r"	1	"happier"	0	7	1	80	"r"	"RandLetter"	"p10crandom.txt"
"3010"	"than"	"t"	1	"than"	0	4	1	256	"t"	"RandLetter"	"p10crandom.txt"
"3110"	"than"	"h"	1	"than"	0	4	1	112	"h"	"RandLetter"	"p10crandom.txt"
"3210"	"than"	"a"	1	"than"	0	4	1	120	"a"	"RandLetter"	"p10crandom.txt"
"3310"	"than"	"n"	1	"than"	0	4	1	168	"n"	"RandLetter"	"p10crandom.txt"
"3410"	"hwhen"	"h"	0	"when"	1	4	0.75	504	"h"	"RandLetter"	"p10crandom.txt"
"3510"	"hwhen"	"w"	0	"when"	1	4	0.75	641	"w"	"RandLetter"	"p10crandom.txt"
"3610"	"hwhen"	"h"	0	"when"	1	4	0.75	207	"h"	"RandLetter"	"p10crandom.txt"
"3710"	"hwhen"	"e"	0	"when"	1	4	0.75	80	"e"	"RandLetter"	"p10crandom.txt"
"3810"	"hwhen"	"n"	0	"when"	1	4	0.75	128	"n"	"RandLetter"	"p10crandom.txt"
"3910"	"fdoing"	"f"	0	"doing"	1	5	0.8	544	"f"	"RandLetter"	"p10crandom.txt"
