"iksis"	"letters"	"words"	"closest"	"accuracy"	"distance"	"propCorrect"	"suppression"	"subject"	"VoiceCondition"	"ChunkCondition"	"LetterPosition"	"LetterType"
"14662"	456	"t"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14663"	288	"h"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14664"	784	"l"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14665"	168	"e"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14666"	232	"t"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14667"	200	"i"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14668"	431	"c"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	8	"Middle"
"14669"	1008	"i"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	9	"Middle"
"14670"	329	"s"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	10	"Middle"
"14671"	168	"m"	"athleticism"	"athleticism"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	11	"Middle"
"14672"	176	" "	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14673"	672	"a"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14674"	200	"n"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14675"	160	"d"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14676"	152	" "	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14677"	376	"k"	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14678"	176	"e"	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14679"	136	"e"	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14680"	208	"n"	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14681"	168	"e"	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14682"	2096	"s"	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14683"	184	"s"	"keeness"	"keenness"	0	1	0.875	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14684"	192	" "	"to"	"to"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14685"	312	"t"	"to"	"to"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14686"	136	"o"	"to"	"to"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14687"	160	" "	"please"	"please"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14688"	152	"p"	"please"	"please"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14689"	95	"l"	"please"	"please"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14690"	137	"e"	"please"	"please"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14691"	136	"a"	"please"	"please"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14692"	160	"s"	"please"	"please"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14693"	223	"e"	"please"	"please"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14694"	233	" "	"have"	"have"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14695"	944	"h"	"have"	"have"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14696"	104	"a"	"have"	"have"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14697"	104	"v"	"have"	"have"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14698"	111	"e"	"have"	"have"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14699"	105	" "	"made"	"made"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14700"	199	"m"	"made"	"made"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14701"	105	"a"	"made"	"made"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14702"	200	"d"	"made"	"made"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14703"	296	"e"	"made"	"made"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14704"	336	" "	"them"	"them"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14705"	376	"t"	"them"	"them"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14706"	112	"h"	"them"	"them"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14707"	104	"e"	"them"	"them"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14708"	168	"m"	"them"	"them"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14709"	816	" "	"a"	"a"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14710"	192	"a"	"a"	"a"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14711"	280	" "	"very"	"very"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14712"	576	"v"	"very"	"very"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14713"	88	"e"	"very"	"very"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14714"	136	"r"	"very"	"very"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14715"	160	"y"	"very"	"very"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14716"	239	" "	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14717"	833	"s"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14718"	176	"u"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14719"	168	"i"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14720"	199	"t"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14721"	121	"a"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14722"	136	"b"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14723"	264	"l"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14724"	192	"e"	"suitable"	"suitable"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	8	"Middle"
"14725"	152	" "	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14726"	864	"s"	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14727"	128	"u"	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14728"	239	"b"	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14729"	329	"j"	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14730"	135	"e"	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14731"	217	"c"	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14732"	160	"t"	"subject"	"subject"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14733"	208	" "	"for"	"for"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14734"	944	"f"	"for"	"for"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14735"	128	"o"	"for"	"for"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14736"	96	"r"	"for"	"for"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14737"	80	" "	"this"	"this"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14738"	111	"t"	"this"	"this"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14739"	137	"h"	"this"	"this"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14740"	167	"i"	"this"	"this"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14741"	113	"s"	"this"	"this"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14742"	136	" "	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14743"	184	"s"	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14744"	480	"p"	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14745"	144	"o"	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14746"	160	"r"	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14747"	184	"t"	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14748"	968	"."	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14749"	968	","	"sport.,"	"sport,"	0	1	0.833333333333333	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14750"	176	" "	"where"	"where"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14751"	1272	"w"	"where"	"where"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14752"	168	"h"	"where"	"where"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14753"	128	"e"	"where"	"where"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14754"	240	"r"	"where"	"where"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14755"	200	"e"	"where"	"where"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14756"	344	" "	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14757"	192	"t"	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14758"	112	"h"	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14759"	128	"e"	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14760"	120	" "	"main"	"main"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14761"	216	"m"	"main"	"main"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14762"	120	"a"	"main"	"main"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14763"	96	"i"	"main"	"main"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14764"	152	"n"	"main"	"main"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14765"	632	" "	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14766"	552	"r"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14767"	152	"e"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14768"	240	"q"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14769"	176	"u"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14770"	152	"i"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14771"	168	"r"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14772"	1360	"e"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14773"	304	"m"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	8	"Middle"
"14774"	120	"e"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	9	"Middle"
"14775"	80	"n"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	10	"Middle"
"14776"	168	"t"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	11	"Middle"
"14777"	248	"s"	"requirements"	"requirements"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	12	"Middle"
"14778"	200	" "	"are"	"are"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14779"	136	"a"	"are"	"are"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14780"	200	"r"	"are"	"are"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14781"	112	"e"	"are"	"are"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14782"	184	" "	"speed"	"speed"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14783"	119	"s"	"speed"	"speed"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14784"	113	"p"	"speed"	"speed"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14785"	152	"e"	"speed"	"speed"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14786"	144	"e"	"speed"	"speed"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14787"	184	"d"	"speed"	"speed"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14788"	944	" "	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14789"	120	"a"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14790"	96	"n"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14791"	104	"d"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14792"	152	" "	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14793"	280	"t"	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14794"	80	"h"	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14795"	176	"e"	"the"	"the"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14796"	64	" "	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14797"	432	"a"	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14798"	176	"b"	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14799"	160	"i"	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14800"	200	"l"	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14801"	224	"i"	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14802"	255	"t"	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14803"	185	"y"	"ability"	"ability"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14804"	1016	" "	"to"	"to"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14805"	296	"t"	"to"	"to"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14806"	120	"o"	"to"	"to"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14807"	175	" "	"clear"	"clear"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14808"	161	"c"	"clear"	"clear"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14809"	64	"l"	"clear"	"clear"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14810"	176	"e"	"clear"	"clear"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14811"	136	"a"	"clear"	"clear"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14812"	232	"r"	"clear"	"clear"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14813"	768	" "	"a"	"a"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14814"	136	"a"	"a"	"a"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14815"	96	" "	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14816"	376	"v"	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14817"	88	"a"	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14818"	208	"r"	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14819"	167	"i"	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14820"	185	"e"	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14821"	120	"t"	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14822"	120	"y"	"variety"	"variety"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14823"	256	" "	"of"	"of"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14824"	760	"o"	"of"	"of"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14825"	304	"f"	"of"	"of"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14826"	128	" "	"jumps,"	"jumps,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14827"	224	"j"	"jumps,"	"jumps,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14828"	128	"u"	"jumps,"	"jumps,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14829"	776	"m"	"jumps,"	"jumps,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14830"	504	"p"	"jumps,"	"jumps,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14831"	168	"s"	"jumps,"	"jumps,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14832"	1328	","	"jumps,"	"jumps,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14833"	176	" "	"weave"	"weave"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14834"	504	"w"	"weave"	"weave"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14835"	208	"e"	"weave"	"weave"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14836"	208	"a"	"weave"	"weave"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14837"	200	"v"	"weave"	"weave"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14838"	128	"e"	"weave"	"weave"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14839"	632	" "	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14840"	384	"t"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14841"	112	"h"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14842"	96	"r"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14843"	208	"o"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14844"	224	"u"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14845"	192	"g"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14846"	152	"h"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14847"	200	" "	"poles,"	"poles,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14848"	280	"p"	"poles,"	"poles,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14849"	136	"o"	"poles,"	"poles,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14850"	128	"l"	"poles,"	"poles,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14851"	128	"e"	"poles,"	"poles,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14852"	176	"s"	"poles,"	"poles,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14853"	1336	","	"poles,"	"poles,"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14854"	144	" "	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14855"	120	"a"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14856"	80	"n"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14857"	1064	"d"	"and"	"and"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14858"	191	" "	"go"	"go"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14859"	379	"g"	"go"	"go"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14860"	102	"o"	"go"	"go"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14861"	176	" "	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14862"	1424	"t"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14863"	56	"h"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14864"	144	"r"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14865"	184	"o"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14866"	184	"u"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14867"	176	"g"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14868"	168	"h"	"through"	"through"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14869"	184	" "	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14870"	176	"t"	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
"14871"	136	"u"	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	2	"Middle"
"14872"	176	"n"	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	3	"Middle"
"14873"	136	"n"	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	4	"Middle"
"14874"	120	"e"	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	5	"Middle"
"14875"	160	"l"	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	6	"Middle"
"14876"	143	"s"	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	7	"Middle"
"14877"	1041	"."	"tunnels."	"tunnels."	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	8	"Middle"
"14878"	152	" "	"If"	"If"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	0	"Space"
"14879"	216	"I"	"If"	"If"	1	0	1	"SilentWord"	"p16c16.txt"	"Silent"	"Word"	1	"First"
